"date","sum_allergy1"
2016-12-02,0.533611111111111
2016-12-05,0.626
2016-12-06,0.679166666666667
2016-12-07,0
2016-12-08,0.546666666666667
2016-12-09,0.497833333333334
2016-12-12,0
2016-12-13,0.542604166666667
2016-12-14,0.54405701754386
2016-12-15,0.500568181818182
2016-12-16,0.611145833333333
2016-12-19,0.791666666666667
2016-12-20,0.699166666666667
2016-12-21,0.464583333333333
2016-12-22,0.50425
2016-12-23,0.704166666666667
2016-12-26,0.554166666666666
2016-12-27,0.516771739130435
2016-12-28,0
2016-12-29,0.490208333333333
2016-12-30,0.651979166666667
2017-01-03,0.5340625
2017-01-05,0.462430555555556
2017-01-06,0.458194444444444
2017-01-09,0.850694444444445
2017-01-10,0.7128125
2017-01-11,0.659583333333333
2017-01-12,0.603333333333333
2017-01-13,0.601319444444444
2017-01-16,0.635833333333333
2017-01-17,0.542976190476191
2017-01-18,0
2017-01-19,0.494583333333333
2017-01-20,0.605729166666667
2017-01-23,0
2017-01-24,0.679756944444444
2017-01-25,0
2017-01-26,0.487222222222222
2017-02-02,0.533472222222223
2017-02-03,0.530833333333333
2017-02-06,0.454166666666667
2017-02-07,0.584810606060606
2017-02-08,0.38
2017-02-09,0.399375
2017-02-10,0.62625
2017-02-13,0.59125
2017-02-14,0.591041666666666
2017-02-15,0.544166666666667
2017-02-16,0.556666666666667
2017-02-17,0.57
2017-02-20,0.45625
2017-02-21,0.600871212121212
2017-02-22,0.483333333333333
2017-02-23,0.575595238095238
2017-02-24,0.70625
2017-02-27,0.49125
2017-03-01,0
2017-03-02,0.580625
2017-03-03,0.568541666666667
2017-03-06,0.395972222222222
2017-03-07,0.660260416666667
2017-03-08,0.587083333333333
2017-03-09,0.790555555555556
2017-03-10,0
2017-03-13,0.438541666666667
2017-03-14,0.479916666666666
2017-03-15,0.457083333333333
2017-03-16,0.506166666666666
2017-03-17,0.459583333333334
2017-03-20,0.608333333333333
2017-03-21,0.538899868247694
2017-03-22,0.7
2017-03-23,0.453680555555556
2017-03-24,0.5534375
2017-03-27,0.607708333333333
2017-03-28,0.535916666666667
2017-03-29,0
2017-03-30,0.597145833333333
2017-03-31,0.441439393939394
2017-04-05,0.487291666666667
2017-04-06,0.416130952380952
2017-04-07,0.340208333333334
2017-04-10,0.303125
2017-04-11,0.280593434343434
2017-04-12,0
2017-04-13,0.692083333333333
2017-04-14,0.673273809523809
2017-04-17,0.278611111111111
2017-04-18,0.25064898989899
2017-04-19,0
2017-04-20,0.328083333333333
2017-04-21,0.195
2017-04-24,0.503472222222222
2017-04-25,0.660597826086956
2017-04-26,0
2017-04-27,0.399375
2017-04-28,0.425555555555556
2017-05-02,0.427892156862745
2017-05-03,0.427916666666667
2017-05-04,0.325357142857143
2017-05-05,0.353802083333333
2017-05-08,0.27625
2017-05-09,0.2476
2017-05-10,0.304027777777778
2017-05-11,0.362916666666666
2017-05-12,0.272708333333333
2017-05-15,0.27125
2017-05-16,0.334722222222222
2017-05-17,0
2017-05-18,0.639166666666667
2017-05-19,0.4875
2017-05-22,0.301041666666666
